id,url,title,author,description,image,host,time_added,source,itunes_id,itunes_owner_name,generator,language,problematic
"7924142","https://rss.buzzsprout.com/2569926.rss","From Zero to Short Film","Betty P. Rogers","<p>A podcast about making your first short film and getting started as a filmmaker, even if you’re an absolute beginner with no idea what you’re doing!</p><p><br></p><p>Host Betty P. Rogers is a screenwriter, actor, and now filmmaker. She’s going to walk you through how she made her first short film and how you can make yours as well. </p>","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46049764/04789c9f55e527a2.jpg","buzzsprout.com","1782206164","podping","1866070745","Betty P. Rogers","Anchor Podcasts","en",""
"7924141","https://rss.buzzsprout.com/2455779.rss","Let's Have a Powwow","Amy Farid","<p>LHAP is centered around the Urban Indigenous experience in NYC. We will talk about guests Homelands and How and Why they came to the big city. We will also cover culture and fashion as it is a big part of the Podcast Hosts' life. Being a fat, brown woman working in Fashion for over 20 years I've heard it all! Let's Have a Powwow is inspired by those cringe moments we've had in professional settings where someone has suggested ""having a powwow"" to discuss work stuff. We are reclaiming the word! So join in and enjoy indigenous excellence. Don't worry, everyone is invited, we will also feature some of my favorite Allies!</p>","https://hosting-media.riverside.com/media/imports/podcasts/f9af0cd7-68aa-4868-a220-86f04385e289/hvsb378jve6jsfj5e4umujd5dqpm.jpg","buzzsprout.com","1782206155","podping","","Amy Farid","Riverside.fm (https://riverside.com)","en",""
"7924140","https://feed.firstory.me/rss/user/cmqqf7ivk00j801y7274ghjce","话题原创度加权！本社交媒体官方平台提供微博话题原创量，提升榜单权重","话题原创度加权！本社交媒体官方平台提供微博话题原创量，提升榜单权重","<p>微博话题原创量指标签下独立原创微博数（非转发他人），原创占比越高话题可信度与榜单权重通常越高。品牌发起话题时常需KOL先发原创定调，再引导粉丝转发跟帖。运营中要监控水军刷量导致的雷同文案，系统会去重只计有效原创。可给参与者提供文案模版+自由发挥空间，既保量又保原创率。高原创量话题更容易被编辑推荐至热搜候选池，获得额外曝光红利。 <br /> <br />Original posts under a hashtag indicate authentic grassroots participation. <br /> <br />官网入口：https://ksfen.top <br /> <br />官网链接：https://sphfen.top <br />如果站点无法进入表示网络不稳定，开启VPN即可进入自助下单源头平台。 <br />招代理，搭建同款站点，一键躺赚，招机房供货商。  <br />飞机电报: @tw168tech ✈️✈️  <br />本站仅供技术爱好者使用，防失联发任一信息至永久固定邮箱即时获取最新源头平台地址 aotelaisichn@gmail.com <br /> <br /> <br/>Powered by <a href=""https://firstory.me/zh"">Firstory Hosting</a></p>","https://image.firstory-cdn.me/Avatar/cmqqf7ivk00j801y7274ghjce/1782205616894.jpg","firstory.me","1782206044","api","","话题原创度加权！本社交媒体官方平台提供微博话题原创量，提升榜单权重","Firstory v2","uz","1"
"7924139","https://feed.firstory.me/rss/user/cmqqf6qxn06l301yv419ua3ms","微博全品类博主打造在线全自动下单图文素材完善真人互动全套指标","微博全品类博主打造在线全自动下单图文素材完善真人互动全套指标","<p>覆盖话题、长图文、日常分享多类微博内容，真人点赞转发评论粉丝维护工作量大，平台支持在线全自动下单高清配图、长短文文案、定时发帖模板，适配微博真人评论、微博真机微博转发、微博真人粉丝、长微博阅读，素材拥有完整商用资质，依靠原创特色内容激发网友自发互动，稳步提升账号整体自然热度。 <br />Weibo multi-category bloggers can purchase legal graphic and text templates to create attractive posts and gain organic real-user interaction. <br />官方网址：https://zan3.top <br />备用网址：https://zan55.cc <br />如果站点无法进入表示网络不稳定，开启VPN即可进入24小时自助下单平台源头。 <br /> <br />招代理，搭建同款站点，一键躺赚，招机房供货商。 <br /> <br />飞机电报: @giugno2024 ✈️✈️ <br /> <br />本站仅供技术爱好者使用，防失联发任一信息至永久固定邮箱即时获取最新源头平台地址 kolkoc194@gmail.com <br /> <br/>Powered by <a href=""https://firstory.me/zh"">Firstory Hosting</a></p>","https://image.firstory-cdn.me/Avatar/cmqqf6qxn06l301yv419ua3ms/1782205580660.jpg","firstory.me","1782205973","api","","微博全品类博主打造在线全自动下单图文素材完善真人互动全套指标","Firstory v2","ig","1"
"7924138","https://anchor.fm/s/108892674/podcast/rss","The Fuelled Female","Poppy Hawe","The Fuelled Female Podcast is for women who train hard, think bigger than fat loss, and want to live fully - with energy, strength, and clarity. Hosted by Poppy (MSc, Sport Nutritionist & Performance Coach at NutriFit), this is where evidence meets empathy and real-life results. Expect raw conversations on fuelling, training, cycle health, mindset & recovery - plus unfiltered Q&As from our WhatsApp group. For active women who want more than macros and burnout. You’re not broken. You’re under-fueled. 🧠 Join us: chat.whatsapp.com/JC6gwH6HWpvD9BH5LMMpHG 📲 @poppy.nfc","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/44281733/44281733-1764607505978-95e02eb8c8bcf.jpg","anchor.fm","1782205866","search","1896822885","Poppy Hawe","Anchor Podcasts","en",""
"7924137","https://media.rss.com/autoverkopengeleen/feed.xml","Auto Verkopen Geleen","Otto Huizinga","<p>Welkom bij de officiële podcast van <a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://autoverkopengeleen.com""><strong>Auto Verkopen Geleen</strong></a> – dé betrouwbare partner voor iedereen die zijn auto snel, veilig en zonder gedoe wil verkopen. Via <a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://autoverkopengeleen.com""><strong>https://autoverkopengeleen.com</strong></a> helpen wij particulieren en bedrijven met een eenvoudige en transparante verkoopervaring. Als gespecialiseerde <strong>Car Buying Company</strong> zorgen wij voor eerlijke waardebepalingen, snelle biedingen en een soepel verkoopproces van begin tot eind.</p><p>In deze podcast delen we waardevolle inzichten over de wereld van autoverkoop. Je ontdekt praktische tips om je voertuig optimaal voor te bereiden op verkoop, leert meer over factoren die de waarde van een auto beïnvloeden en blijft op de hoogte van de laatste ontwikkelingen in de automarkt. Daarnaast beantwoorden we veelgestelde vragen en bespreken we onderwerpen die relevant zijn voor zowel particuliere als zakelijke autobezitters.</p><p>Of je nu een gebruikte auto, bedrijfswagen, occasion of schadeauto wilt verkopen, <a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://autoverkopengeleen.com""><strong>Auto Verkopen Geleen</strong></a> biedt de kennis en ondersteuning die je nodig hebt om de juiste keuze te maken. Onze afleveringen zijn informatief, toegankelijk en gericht op een zorgeloze verkoopervaring.</p><p>Abonneer je op de podcast van <a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://autoverkopengeleen.com""><strong>Auto Verkopen Geleen</strong></a> en bezoek <a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://autoverkopengeleen.com""><strong>https://autoverkopengeleen.com</strong></a> voor meer informatie, een gratis waardebepaling en een vrijblijvend bod op je auto. 🚗🎙️</p>","https://media.rss.com/autoverkopengeleen/podcast_cover_20260623_090619_d668f14644646207b8ce28fc89a947aa.png","rss.com","1782205848","podping","","Otto Huizinga","RSS.com 2026.609.160344","nl",""
"7924136","https://www.spreaker.com/show/7124738/episodes/feed","La Nuova America","Eduway Impresa Sociale","Le alunne e gli alunni della II E della scuola secondaria di Verolavecchia (a.s. 2025/2026) raccontano la rivoluzione americana a modo loro, buon ascolto!","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/1b6e86fa1eb727796a73d4a6aa551019.jpg","spreaker.com","1782205710","podping","","Eduway Impresa Sociale","","it",""
"7924135","https://www.spreaker.com/show/7124730/episodes/feed","Health Benefits of Food We Digest","Donald Watkins","Digested food provides the body with essential nutrients needed for proper functioning. These nutrients supply energy for daily activities, support growth and the repair of worn-out tissues, and help maintain healthy bones, muscles, skin, and organs. Digested food also strengthens the immune system, aids brain function, regulates body processes, and helps protect the body against diseases. In general, the nutrients obtained from digested food are vital for maintaining good health and overall well-being.","https://d3wo5wojvuv7l.cloudfront.net/images.spreaker.com/nuvolari-assets/black_square_mic.jpg","spreaker.com","1782205500","podping","","Donald Watkins","","en",""
"7924134","https://feed.firstory.me/rss/user/cmqqez6ol000801ww6sluhkp2","小红书万粉博主打造在线全自动下单种草素材完善笔记转发真人粉数据","小红书万粉博主打造在线全自动下单种草素材完善笔记转发真人粉数据","<p>深耕小红书全品类种草内容，高清实拍、细分文案素材采购耗时耗力，平台支持在线全自动下单探店实拍、好物测评文案、图文排版模板，适配小红书笔记转发分享、红薯真人粉、小红书万粉不掉粉、红薯快速赞，素材全部具备商用授权，仅优化笔记内容质感，贴合平台分发规则撬动搜索推荐流量，吸引用户主动转发关注收藏。 <br />Xiaohongshu influencers can use authorized creation materials to produce high-quality notes and gain lasting organic followers. <br />官方网址：https://zan88.cc <br />备用网址：https://yikesup.top <br />如果站点无法进入表示网络不稳定，开启VPN即可进入24小时自助下单平台源头。 <br /> <br />招代理，搭建同款站点，一键躺赚，招机房供货商。 <br /> <br />飞机电报: @giugno2024 ✈️✈️ <br /> <br />本站仅供技术爱好者使用，防失联发任一信息至永久固定邮箱即时获取最新源头平台地址 kolkoc194@gmail.com <br /> <br/>Powered by <a href=""https://firstory.me/zh"">Firstory Hosting</a></p>","https://image.firstory-cdn.me/Avatar/cmqqez6ol000801ww6sluhkp2/1782205227825.jpg","firstory.me","1782205493","api","","小红书万粉博主打造在线全自动下单种草素材完善笔记转发真人粉数据","Firstory v2","ky","1"
"7924133","https://anchor.fm/s/113e4ce38/podcast/rss","Screen Time Takes","Screen Time Takes","Screen Time Takes is your home for movie/tv reviews, news, and recommendations.  Hosts:  -Matt Keck (Comedian, Sneaky Snake, Wendy's Twitter, Streetcar Takes) -Paul Shields (Mysterious Heartthrob) -Patrick Moore (Vice President of The Kansas City Film Critics Circle)","https://d3t3ozftmdmh3i.cloudfront.net/staging/podcast_uploaded_nologo/46187294/46187294-1781724084856-fc7d92c0929a1.jpg","anchor.fm","1782205378","search","1896937846","Screen Time Takes","Anchor Podcasts","en",""
"7924132","https://www.spreaker.com/show/7124665/episodes/feed","Líderes para el cambio educativo","Waves Of The Bay","","https://d3wo5wojvuv7l.cloudfront.net/t_rss_itunes_square_1400/images.spreaker.com/original/0d91cfe3d1f1ed860cc9fbcc20d0be29.jpg","spreaker.com","1782205355","podping","","Waves Of The Bay","","es",""
"7924131","https://feed.firstory.me/rss/user/cmqqeugh206e501yvhmcg33wg","地方门户流量担当！本自媒体供货商平台提供长江网阅读量，传递权威区域声音","地方门户流量担当！本自媒体供货商平台提供长江网阅读量，传递权威区域声音","<p>长江网阅读量是武汉及长江沿线地区重要的网络舆情指标。作为地方重点新闻网站，其内容涵盖时政要闻、民生服务和突发事件报道。高阅读量的新闻通常具备极强的时效性和地域关联性。编辑团队需要深入一线，捕捉市民最关心的热点话题，如交通规划、教育政策或医疗改革。通过图文、直播、H5等多种形式呈现，提升新闻的可读性和传播力，巩固主流媒体在区域舆论场的主导地位。 <br /> <br />Regional news coverage keeps local populations informed about community affairs. <br /> <br />官网入口：https://xhsfans.top <br /> <br />官网链接：https://fensi2.top <br />如果站点无法进入表示网络不稳定，开启VPN即可进入自助下单源头平台。 <br />招代理，搭建同款站点，一键躺赚，招机房供货商。  <br />飞机电报: @tw168tech ✈️✈️  <br />本站仅供技术爱好者使用，防失联发任一信息至永久固定邮箱即时获取最新源头平台地址 aotelaisichn@gmail.com <br /> <br /> <br/>Powered by <a href=""https://firstory.me/zh"">Firstory Hosting</a></p>","https://image.firstory-cdn.me/Avatar/cmqqeugh206e501yvhmcg33wg/1782205007262.jpg","firstory.me","1782205274","api","","地方门户流量担当！本自媒体供货商平台提供长江网阅读量，传递权威区域声音","Firstory v2","ur","1"
